54.8
48.7
35.8
41.9
14.1
40.3
54.5
58.8
52.0
14.2
28.6
19.6
15.3
51.0
34.7
66.9
37.8
60.3
19.5
53.6
66.1
31.8
54.0
54.4
57.9
32.1
63.6
40.9
23.5
36.9
28.4
38.0
64.8
61.4
6.2
71.7
11.6
45.2
9.0
25.8
14.7
29.0
44.8
61.0
22.2
56.1
25.8
62.5
43.6
55.8
39.3
21.3
59.6
46.7
47.5
57.2
55.2
59.5
45.2
66.7
42.5
58.9
74.7
77.4
58.4
70.6
49.8
81.4
59.5
57.9
51.2
70.7
67.7
73.8
32.0
55.7
68.8
45.9
32.6
76.2
33.3
59.6
68.0
57.5
53.0
66.3
82.7
50.0
64.8
67.3
71.0
57.0
45.3
55.6
72.2
58.2
82.5
67.6
46.5
65.9
60.0
85.3
73.3
76.5
80.6
60.6
66.0
77.9
71.4
60.9
55.9
47.5
66.7
77.4
51.5
70.2
55.3
75.8
