68.5
59.1
66.2
61.6
67.3
62.6
64.0
73.7
64.8
55.7
55.9
50.7
55.2
63.8
63.7
66.9
57.7
73.7
54.5
73.1
68.7
51.6
63.5
63.4
63.1
62.7
74.3
62.0
56.5
48.9
51.0
53.3
74.4
63.2
55.5
90.1
56.4
58.4
59.8
-1.0
60.7
46.7
65.8
67.1
55.5
70.5
56.6
67.0
54.6
65.2
61.1
54.6
55.4
66.9
60.7
66.7
60.0
64.6
67.2
63.7
-1.0
67.3
71.2
71.7
70.1
75.5
61.2
88.5
66.0
-1.0
60.5
78.6
68.7
73.5
66.1
72.7
71.0
59.6
65.5
67.7
56.4
59.2
68.5
60.9
56.6
69.1
74.8
57.1
85.2
69.3
67.3
65.8
66.5
65.3
-1.0
64.6
80.6
67.4
55.8
71.8
62.1
83.6
67.6
72.5
78.2
64.9
74.9
73.3
77.3
65.8
67.5
59.3
-1.0
80.6
-1.0
76.7
63.1
-1.0
